carID,brand,model,year,transmission,mileage (mi),odometer (km),fuelType,mpg (mi),L/100km,engineSize (L),price (£),price (CAD)
19107, hyundi, IX20, 2016, Automatic, 22109, 35581, Petrol, 43.5, 5.41, 1.6, 8277, 14070.9
19108, audi, A8, 2013, Automatic, 43903, 70655, Diesel, 44.1, 5.33, 3, 15316, 26037.2
19110, ford, Puma, 2019, Manual, 1085, 1746, Petrol, 51.4, 4.58, 1, 20000, 34000
19114, vw, Amarok, 2015, Manual, 50114, 80650, Diesel, 35.3, 6.66, 2, 15985, 27174.5
19115, vw, Amarok, 2019, Automatic, 8500, 13679, Diesel, 28.3, 8.31, 3, 30000, 51000
19118, ford, Grand Tourneo Connect, 2019, Manual, 5589, 8995, Diesel, 61.4, 3.83, 1.5, 19500, 33150
19119, bmw, 6 Series, 2016, Automatic, 19411, 31239, Petrol, 37.2, 6.32, 3, 21485, 36524.5
19120, vw, Scirocco, 2015, Manual, 36406, 58590, Diesel, 53.3, 4.41, 2, 12990, 22083
19121, hyundi, Santa Fe, 2016, Manual, 39979, 64340, Diesel, 47.1, 4.99, 2.2, 16470, 27999
19122, hyundi, I800, 2018, Manual, 33887, 54536, Diesel, 31.7, 7.42, 2.5, 16299, 27708.3
19123, bmw, 8 Series, 2020, Semi-Auto, 3000, 4828, Diesel, 40.4, 5.82, 3, 63000, 107100
19124, merc, V Class, 2019, Automatic, 20500, 32991, Diesel, 48.7, 4.83, 2.1, 20950, 35615
19125, bmw, X6, 2013, Automatic, 44176, 71094, Diesel, 37.7, 6.24, 3, 17999, 30598.3
19126, toyota, Prius, 2017, Automatic, 15661, 25204, Hybrid, 85.6, 2.75, 1.8, 19990, 33983
19127, audi, A7, 2020, Semi-Auto, 2410, 3879, Diesel, 38.7, 6.08, 3, 45890, 78013
19128, toyota, Verso, 2017, Manual, 36199, 58256, Petrol, 41.5, 5.67, 1.6, 10998, 18696.6
19129, audi, Q8, 2019, Semi-Auto, 6000, 9656, Diesel, 32.8, 7.17, 3, 76990, 130883
19130, bmw, Z4, 2019, Semi-Auto, 5465, 8795, Petrol, 38.7, 6.08, 2, 29941, 50899.7
19133, audi, A8, 2019, Automatic, 5900, 9495, Diesel, 50.4, 4.67, 3, 48000, 81600
19134, hyundi, I40, 2016, Manual, 56001, 90125, Diesel, 67.3, 3.5, 1.7, 8731, 14842.7
19135, merc, GLS Class, 2019, Automatic, 18082, 29100, Diesel, 37.2, 6.32, 3, 44890, 76313
19138, ford, Grand C-MAX, 2016, Manual, 18415, 29636, Diesel, 64.2, 3.66, 1.5, 9899, 16828.3
19139, bmw, M4, 2019, Semi-Auto, 934, 1503, Petrol, 34, 6.92, 3, 49980, 84966
19140, bmw, X4, 2016, Automatic, 24881, 40042, Diesel, 54.3, 4.33, 2, 22750, 38675
19141, merc, X-CLASS, 2019, Automatic, 39, 63, Diesel, 35.8, 6.57, 2.3, 28675, 48747.5
19142, ford, Tourneo Connect, 2015, Manual, 88927, 143114, Diesel, 64.2, 3.66, 1.5, 9998, 16996.6
19143, bmw, Z4, 2019, Automatic, 467, 752, Petrol, 38.7, 6.08, 2, 32970, 56049
19146, vw, Arteon, 2019, Automatic, 6000, 9656, Diesel, 50.4, 4.67, 2, 28990, 49283
19147, bmw, Z4, 2019, Automatic, 3066, 4934, Petrol, 33.2, 7.08, 3, 38250, 65025
19148, hyundi, I40, 2017, Manual, 34328, 55245, Diesel, 67.3, 3.5, 1.7, 10465, 17790.5
19149, hyundi, Santa Fe, 2016, Manual, 10236, 16473, Diesel, 47.1, 4.99, 2.2, 17790, 30243
19154, toyota, Prius, 2018, Automatic, 10549, 16977, Hybrid, 94.1, 2.5, 1.8, 20950, 35615
19155, merc, CLS Class, 2018, Automatic, 8376, 13480, Petrol, 36.2, 6.5, 3, 41495, 70541.5
19156, merc, S Class, 2015, Semi-Auto, 16382, 26364, Diesel, 47.9, 4.91, 3, 28998, 49296.6
19158, ford, Edge, 2017, Automatic, 20540, 33056, Diesel, 48.7, 4.83, 2, 19997, 33994.9
19159, toyota, GT86, 2015, Manual, 38126, 61358, Petrol, 36.2, 6.5, 2, 13991, 23784.7
19161, bmw, X7, 2020, Semi-Auto, 5000, 8047, Diesel, 31.4, 7.49, 3, 78000, 132600
19162, bmw, 7 Series, 2017, Semi-Auto, 14550, 23416, Petrol, 35.3, 6.66, 4.4, 35495, 60341.5
19165, toyota, Land Cruiser, 2017, Automatic, 11356, 18276, Diesel, 38.2, 6.16, 2.8, 37790, 64243
19166, bmw, M3, 2009, Manual, 65000, 104607, Petrol, 21.9, 10.74, 4, 16950, 28815
19172, bmw, Z3, 2001, Manual, 60000, 96560, Petrol, 30.7, 7.66, 2.2, 5950, 10115
19173, audi, A8, 2017, Automatic, 3338, 5372, Diesel, 50.4, 4.67, 3, 38995, 66291.5
19174, ford, Galaxy, 2016, Manual, 11100, 17864, Diesel, 56.5, 4.16, 2, 19998, 33996.6
19176, hyundi, IX20, 2017, Manual, 30458, 49017, Petrol, 50.4, 4.67, 1.4, 8690, 14773
19182, toyota, Prius, 2019, Automatic, 3700, 5955, Hybrid, 64.2, 3.66, 1.8, 23998, 40796.6
19183, toyota, Verso, 2016, Manual, 14103, 22697, Petrol, 41.5, 5.67, 1.6, 11298, 19206.6
19185, bmw, X4, 2016, Automatic, 43751, 70410, Diesel, 54.3, 4.33, 2, 19250, 32725
19186, vw, Scirocco, 2016, Manual, 32526, 52345, Petrol, 52.3, 4.5, 1.4, 14382, 24449.4
19189, vw, Arteon, 2019, Automatic, 8401, 13520, Diesel, 60.1, 3.91, 2, 27490, 46733
19191, ford, KA, 2019, Manual, 2296, 3695, Petrol, 43.5, 5.41, 1.2, 10998, 18696.6
19192, vw, Scirocco, 2016, Manual, 32608, 52477, Petrol, 37.2, 6.32, 1.4, 11490, 19533
19193, toyota, Prius, 2017, Automatic, 45756, 73637, Hybrid, 94.1, 2.5, 1.8, 17498, 29746.6
19196, vw, Tiguan Allspace, 2018, Semi-Auto, 29979, 48246, Diesel, 55.4, 4.25, 2, 21750, 36975
19198, merc, CLS Class, 2018, Semi-Auto, 11700, 18829, Diesel, 51.4, 4.58, 3, 26682, 45359.4
19200, audi, A7, 2019, Semi-Auto, 76, 122, Diesel, 47.1, 4.99, 2, 35998, 61196.6
19201, toyota, Avensis, 2016, Manual, 31912, 51357, Diesel, 67.3, 3.5, 1.6, 10191, 17324.7
19202, bmw, X7, 2019, Automatic, 5929, 9542, Diesel, 31.4, 7.49, 3, 72500, 123250
19203, hyundi, IX35, 2011, Manual, 75617, 121693, Diesel, 48.7, 4.83, 1.7, 5490, 9333
19205, hyundi, I800, 2016, Manual, 30283, 48736, Diesel, 37.7, 6.24, 2.5, 13990, 23783
19206, ford, Mustang, 2019, Automatic, 11, 18, Petrol, 30.7, 7.66, 2.3, 37300, 63410
19207, ford, Grand C-MAX, 2017, Manual, 14369, 23125, Diesel, 64.2, 3.66, 1.5, 12950, 22015
19208, ford, Galaxy, 2017, Semi-Auto, 27503, 44262, Diesel, 52.3, 4.5, 2, 17970, 30549
19209, ford, Edge, 2018, Automatic, 8633, 13893, Diesel, 47.9, 4.91, 2, 26995, 45891.5
19210, merc, S Class, 2015, Semi-Auto, 30554, 49172, Diesel, 48.7, 4.83, 3, 27998, 47596.6
19213, merc, V Class, 2019, Manual, 16989, 27341, Diesel, 46.3, 5.08, 2.1, 18450, 31365
19216, bmw, Z4, 2019, Semi-Auto, 434, 698, Petrol, 38.7, 6.08, 2, 33500, 56950
19219, hyundi, IX20, 2017, Manual, 13510, 21742, Petrol, 50.4, 4.67, 1.4, 9995, 16991.5
19220, ford, Tourneo Custom, 2019, Manual, 2763, 4447, Diesel, 35.3, 6.66, 2, 21400, 36380
19222, ford, Edge, 2017, Semi-Auto, 21955, 35333, Diesel, 47.9, 4.91, 2, 21000, 35700
19223, audi, SQ5, 2015, Automatic, 79000, 127138, Diesel, 42.8, 5.5, 3, 19950, 33915
19224, bmw, i3, 2016, Automatic, 20013, 32208, Hybrid, 470.8, 0.5, 0, 19875, 33787.5
19225, bmw, i3, 2016, Automatic, 35446, 57045, Hybrid, 470.8, 0.5, 0, 16500, 28050
19227, ford, Galaxy, 2018, Manual, 34350, 55281, Diesel, 56.5, 4.16, 2, 17979, 30564.3
19230, bmw, M4, 2019, Semi-Auto, 5650, 9093, Petrol, 32.5, 7.24, 3, 47898, 81426.6
19231, vw, Beetle, 2007, Manual, 40000, 64374, Petrol, 36.2, 6.5, 1.6, 3850, 6545
19233, ford, Galaxy, 2019, Semi-Auto, 9513, 15310, Diesel, 46.3, 5.08, 2, 27700, 47090
19234, audi, A8, 2017, Automatic, 3793, 6104, Diesel, 50.4, 4.67, 3, 34930, 59381
19236, ford, Grand C-MAX, 2016, Manual, 50592, 81420, Diesel, 64.2, 3.66, 1.5, 9200, 15640
19238, hyundi, IX20, 2016, Manual, 15560, 25041, Petrol, 50.4, 4.67, 1.4, 8250, 14025
19240, vw, Arteon, 2019, Manual, 10, 16, Diesel, 52.3, 4.5, 2, 27798, 47256.6
19241, vw, Beetle, 2014, Manual, 33391, 53737, Diesel, 65.7, 3.58, 1.6, 7930, 13481
19242, audi, RS4, 2019, Semi-Auto, 4761, 7662, Petrol, 29.1, 8.08, 2.9, 56991, 96884.7
19246, ford, Puma, 2020, Manual, 999, 1608, Petrol, 49.6, 4.74, 1, 23780, 40426
19247, vw, Arteon, 2019, Automatic, 2411, 3880, Diesel, 44.1, 5.33, 2, 25225, 42882.5
19250, vw, Amarok, 2018, Automatic, 18906, 30426, Diesel, 36.2, 6.5, 3, 22990, 39083
19252, vw, CC, 2016, Automatic, 89603, 144202, Diesel, 58.9, 3.99, 2, 9588, 16299.6
19254, bmw, X4, 2015, Automatic, 59016, 94977, Diesel, 54.3, 4.33, 2, 17000, 28900
19255, bmw, M2, 2019, Automatic, 2935, 4723, Petrol, 29.1, 8.08, 3, 49999, 84998.3
19256, vw, Caddy Maxi Life, 2020, Semi-Auto, 5000, 8047, Diesel, 46.3, 5.08, 2, 25995, 44191.5
19259, vw, Shuttle, 2018, Manual, 30803, 49573, Diesel, 47.1, 4.99, 2, 19498, 33146.6
19260, ford, Grand C-MAX, 2017, Manual, 46391, 74659, Petrol, 54.3, 4.33, 1, 9995, 16991.5
19261, hyundi, Santa Fe, 2017, Manual, 29458, 47408, Diesel, 47.1, 4.99, 2.2, 17991, 30584.7
19262, merc, CLS Class, 2016, Automatic, 41253, 66390, Diesel, 57.7, 4.08, 2.1, 16957, 28826.9
19266, vw, Caravelle, 2019, Semi-Auto, 6280, 10107, Diesel, 33.6, 7, 2, 46795, 79551.5
19268, ford, Grand C-MAX, 2018, Manual, 32038, 51560, Diesel, 64.2, 3.66, 1.5, 11176, 18999.2
19269, merc, S Class, 2018, Automatic, 1952, 3141, Petrol, 34, 6.92, 4, 82099, 139568.3
19270, hyundi, I40, 2017, Manual, 30043, 48349, Diesel, 65.7, 3.58, 1.7, 11120, 18904
19271, merc, S Class, 2018, Automatic, 3728, 6000, Diesel, 48.7, 4.83, 3, 57899, 98428.3
19273, vw, CC, 2016, Automatic, 48488, 78034, Diesel, 58.9, 3.99, 2, 11549, 19633.3
19274, merc, CLS Class, 2016, Automatic, 30744, 49478, Diesel, 57.7, 4.08, 2.1, 19480, 33116
19276, hyundi, Santa Fe, 2019, Semi-Auto, 5931, 9545, Diesel, 39.2, 6, 2.2, 34000, 57800
19278, ford, KA, 2014, Manual, 24962, 40172, Petrol, 57.7, 4.08, 1.2, 5399, 9178.3
19280, merc, S Class, 2019, Semi-Auto, 9955, 16021, Diesel, 52.3, 4.5, 3, 48896, 83123.2
19281, bmw, X7, 2019, Automatic, 8574, 13798, Diesel, 33.6, 7, 3, 65520, 111384
19282, ford, Galaxy, 2019, Automatic, 8156, 13126, Diesel, 54.3, 4.33, 2, 26495, 45041.5
19283, hyundi, I800, 2017, Automatic, 44749, 72016, Diesel, 33.6, 7, 2.5, 13499, 22948.3
19284, merc, G Class, 2019, Automatic, 12000, 19312, Petrol, 21.4, 10.99, 4, 139948, 237911.6
19286, merc, S Class, 2019, Automatic, 1284, 2066, Diesel, 52.3, 4.5, 2.9, 55298, 94006.6
19289, ford, Galaxy, 2017, Manual, 37614, 60534, Diesel, 56.5, 4.16, 2, 17999, 30598.3
19294, ford, Edge, 2017, Manual, 42359, 68170, Diesel, 48.7, 4.83, 2, 17995, 30591.5
19295, ford, Grand C-MAX, 2016, Automatic, 36541, 58807, Diesel, 58.9, 3.99, 1.5, 8750, 14875
19296, toyota, Hilux, 2019, Automatic, 3350, 5391, Diesel, 2.8, 84.01, 2.4, 28495, 48441.5
19298, audi, A8, 2020, Semi-Auto, 1354, 2179, Diesel, 39.2, 6, 3, 48490, 82433
19299, bmw, X6, 2018, Semi-Auto, 12648, 20355, Diesel, 40.9, 5.75, 3, 39589, 67301.3
19302, audi, A7, 2019, Automatic, 15302, 24626, Diesel, 47.1, 4.99, 2, 31720, 53924
19304, ford, Tourneo Custom, 2018, Manual, 36199, 58256, Diesel, 44.8, 5.25, 2, 19776, 33619.2
19305, vw, Shuttle, 2018, Manual, 25029, 40280, Diesel, 47.1, 4.99, 2, 19998, 33996.6
19307, toyota, Prius, 2017, Automatic, 30785, 49544, Hybrid, 94.1, 2.5, 1.8, 18490, 31433
19310, toyota, Prius, 2009, Automatic, 40954, 65909, Hybrid, 65.7, 3.58, 1.5, 5750, 9775
19311, bmw, X4, 2019, Semi-Auto, 7272, 11703, Diesel, 42.8, 5.5, 2, 33998, 57796.6
19312, hyundi, IX20, 2015, Automatic, 45908, 73882, Petrol, 43.6, 5.39, 1.6, 6750, 11475
19313, bmw, Z4, 2019, Automatic, 2200, 3541, Petrol, 37.2, 6.32, 2, 31600, 53720
19316, bmw, X7, 2019, Semi-Auto, 5283, 8502, Diesel, 33.6, 7, 3, 69995, 118991.5
19320, ford, Edge, 2017, Manual, 65853, 105980, Diesel, 48.7, 4.83, 2, 16999, 28898.3
19321, hyundi, IX35, 2015, Manual, 59817, 96266, Diesel, 54.3, 4.33, 1.7, 7885, 13404.5
19323, vw, Arteon, 2019, Automatic, 5257, 8460, Petrol, 47.1, 4.99, 2, 26587, 45197.9
19324, merc, X-CLASS, 2019, Automatic, 3740, 6019, Diesel, 35.8, 6.57, 2.3, 31950, 54315
19325, vw, Arteon, 2019, Semi-Auto, 13500, 21726, Diesel, 44.1, 5.33, 2, 25990, 44183
19326, bmw, M4, 2018, Semi-Auto, 8797, 14157, Petrol, 34, 6.92, 3, 39792, 67646.4
19329, merc, X-CLASS, 2018, Automatic, 14000, 22531, Diesel, 35.8, 6.57, 2.3, 28990, 49283
19331, hyundi, IX20, 2016, Manual, 27815, 44764, Petrol, 50.4, 4.67, 1.4, 8050, 13685
19334, ford, Edge, 2019, Semi-Auto, 16192, 26058, Diesel, 37.2, 6.32, 2, 29999, 50998.3
19337, merc, CLA Class, 2016, Automatic, 30500, 49085, Petrol, 40.9, 5.75, 2, 28944, 49204.8
19339, vw, Amarok, 2017, Automatic, 51214, 82421, Diesel, 36.2, 6.5, 3, 23990, 40783
19340, merc, CLA Class, 2019, Automatic, 14024, 22569, Diesel, 51.4, 4.58, 2.1, 25480, 43316
19342, vw, Amarok, 2020, Automatic, 3602, 5797, Diesel, 33.6, 7, 3, 33495, 56941.5
19344, vw, Tiguan Allspace, 2019, Automatic, 15856, 25518, Diesel, 38.7, 6.08, 2, 28950, 49215
19345, toyota, Prius, 2013, Automatic, 48597, 78209, Hybrid, 68.9, 3.41, 1.8, 16995, 28891.5
19346, ford, Galaxy, 2016, Manual, 39886, 64190, Diesel, 56.5, 4.16, 2, 15899, 27028.3
19349, bmw, M4, 2019, Semi-Auto, 2373, 3819, Petrol, 34, 6.92, 3, 45999, 78198.3
19352, vw, Arteon, 2019, Automatic, 11267, 18132, Diesel, 50.4, 4.67, 2, 26990, 45883
19353, vw, Scirocco, 2015, Semi-Auto, 35845, 57687, Diesel, 53.3, 4.41, 2, 14295, 24301.5
19356, ford, KA, 2014, Manual, 39987, 64353, Petrol, 57.7, 4.08, 1.2, 4591, 7804.7
19359, bmw, X4, 2019, Semi-Auto, 9829, 15818, Diesel, 42.8, 5.5, 2, 34999, 59498.3
19361, vw, Scirocco, 2016, Manual, 25624, 41238, Diesel, 55.4, 4.25, 2, 14966, 25442.2
19363, toyota, PROACE VERSO, 2019, Manual, 7350, 11829, Diesel, 40.4, 5.82, 2, 24990, 42483
19364, merc, V Class, 2020, Semi-Auto, 10, 16, Diesel, 36.7, 6.41, 2, 54561, 92753.7
19371, bmw, X4, 2016, Automatic, 74001, 119093, Diesel, 54.3, 4.33, 2, 18995, 32291.5
19372, toyota, Verso, 2018, Manual, 21981, 35375, Petrol, 41.5, 5.67, 1.6, 12498, 21246.6
19375, merc, GL Class, 2016, Manual, 30140, 48506, Diesel, 64.2, 3.66, 2.1, 15999, 27198.3
19378, bmw, Z4, 2014, Manual, 37957, 61086, Petrol, 41.5, 5.67, 2, 13200, 22440
19380, bmw, 6 Series, 2016, Automatic, 45360, 73000, Diesel, 49.6, 4.74, 3, 20999, 35698.3
19382, hyundi, IX20, 2016, Manual, 55979, 90089, Petrol, 50.4, 4.67, 1.4, 7795, 13251.5
19383, ford, Grand C-MAX, 2017, Manual, 24088, 38766, Diesel, 64.2, 3.66, 1.5, 10290, 17493
19384, merc, V Class, 2018, Manual, 23694, 38132, Diesel, 46.3, 5.08, 2.1, 20498, 34846.6
19385, ford, Puma, 2020, Manual, 2165, 3484, Petrol, 50.4, 4.67, 1, 20980, 35666
19388, vw, Arteon, 2018, Semi-Auto, 7829, 12600, Diesel, 60.1, 3.91, 2, 24485, 41624.5
19390, merc, CLS Class, 2019, Semi-Auto, 3443, 5541, Diesel, 47.9, 4.91, 2.9, 45699, 77688.3
19391, bmw, 6 Series, 2016, Automatic, 43483, 69979, Diesel, 49.6, 4.74, 3, 20999, 35698.3
19392, merc, SLK, 2016, Automatic, 39820, 64084, Diesel, 70.6, 3.33, 2.1, 16299, 27708.3
19393, toyota, Prius, 2019, Automatic, 3982, 6408, Hybrid, 61.4, 3.83, 1.8, 22990, 39083
19394, merc, S Class, 2017, Semi-Auto, 22906, 36864, Diesel, 52.3, 4.5, 3, 34999, 59498.3
19395, merc, S Class, 2001, Automatic, 108800, 175096, Diesel, 31.7, 7.42, 3.2, 1695, 2881.5
19396, hyundi, IX20, 2017, Manual, 22861, 36791, Petrol, 50.4, 4.67, 1.4, 8998, 15296.6
19399, audi, A7, 2019, Automatic, 10, 16, Diesel, 52.3, 4.5, 3, 33990, 57783
19400, ford, Tourneo Connect, 2016, Manual, 24939, 40135, Diesel, 61.4, 3.83, 1.5, 11298, 19206.6
19403, bmw, M6, 2015, Semi-Auto, 34017, 54745, Petrol, 28.5, 8.25, 4.4, 34147, 58049.9
19404, toyota, Verso, 2017, Semi-Auto, 19687, 31683, Petrol, 43.5, 5.41, 1.8, 16299, 27708.3
19406, merc, V Class, 2013, Automatic, 78000, 125529, Diesel, 38.7, 6.08, 2.1, 14995, 25491.5
19407, ford, Puma, 2019, Manual, 1693, 2725, Petrol, 50.4, 4.67, 1, 19000, 32300
19409, bmw, X4, 2019, Automatic, 7555, 12159, Diesel, 40.9, 5.75, 3, 47541, 80819.7
19413, toyota, Hilux, 2018, Manual, 30084, 48415, Diesel, 40.4, 5.82, 2.4, 23498, 39946.6
19415, vw, Scirocco, 2015, Manual, 34867, 56113, Diesel, 55.4, 4.25, 2, 13495, 22941.5
19417, hyundi, Santa Fe, 2019, Automatic, 1578, 2540, Diesel, 39.2, 6, 2.2, 34000, 57800
19419, hyundi, I800, 2019, Automatic, 4733, 7617, Diesel, 31.7, 7.42, 2.5, 20495, 34841.5
19421, merc, GL Class, 2016, Automatic, 72000, 115872, Diesel, 39.2, 6, 3, 30990, 52683
19424, ford, Tourneo Connect, 2016, Automatic, 6000, 9656, Diesel, 56.6, 4.16, 1.5, 14995, 25491.5
19425, hyundi, Santa Fe, 2016, Manual, 23828, 38347, Diesel, 47.1, 4.99, 2.2, 17298, 29406.6
19426, ford, Edge, 2017, Manual, 15500, 24945, Diesel, 48.7, 4.83, 2, 19995, 33991.5
19428, hyundi, I40, 2016, Manual, 32309, 51996, Diesel, 67.3, 3.5, 1.7, 9995, 16991.5
19432, ford, Puma, 2019, Manual, 3844, 6186, Petrol, 50.4, 4.67, 1, 21250, 36125
19433, ford, KA, 2014, Manual, 51534, 82936, Petrol, 57.7, 4.08, 1.2, 4689, 7971.3
19434, ford, Grand C-MAX, 2016, Automatic, 24904, 40079, Diesel, 56.5, 4.16, 2, 11699, 19888.3
19436, bmw, M4, 2020, Semi-Auto, 6, 10, Petrol, 34, 6.92, 3, 45990, 78183
19437, bmw, 7 Series, 2017, Automatic, 22000, 35405, Petrol, 22.1, 10.64, 6.6, 52950, 90015
19438, toyota, Prius, 2016, Automatic, 33501, 53914, Hybrid, 94.1, 2.5, 1.8, 15999, 27198.3
19442, toyota, Prius, 2019, Automatic, 4000, 6437, Hybrid, 235, 1, 1.8, 21500, 36550
19445, toyota, PROACE VERSO, 2019, Manual, 2456, 3953, Diesel, 40.4, 5.82, 2, 25488, 43329.6
19447, toyota, Verso, 2017, Manual, 45000, 72420, Petrol, 41.5, 5.67, 1.6, 10650, 18105
19448, vw, Amarok, 2020, Automatic, 4500, 7242, Diesel, 36.2, 6.5, 3, 30995, 52691.5
19451, hyundi, Santa Fe, 2017, Manual, 22531, 36260, Diesel, 47.1, 4.99, 2.2, 18295, 31101.5
19452, vw, Caddy Maxi Life, 2018, Semi-Auto, 3861, 6214, Diesel, 56.5, 4.16, 2, 17450, 29665
19454, vw, Beetle, 2015, Manual, 32800, 52786, Petrol, 47.9, 4.91, 1.2, 10950, 18615
19457, merc, GL Class, 2016, Automatic, 29834, 48013, Diesel, 64.2, 3.66, 2.1, 16917, 28758.9
19458, vw, Amarok, 2019, Automatic, 1120, 1802, Diesel, 33.6, 7, 3, 36990, 62883
19459, ford, Edge, 2016, Automatic, 28746, 46262, Diesel, 48.7, 4.83, 2, 19500, 33150
19461, bmw, X7, 2019, Semi-Auto, 6506, 10470, Diesel, 31.4, 7.49, 3, 77880, 132396
19462, hyundi, I40, 2015, Automatic, 17200, 27681, Diesel, 47.1, 4.99, 1.7, 11995, 20391.5
19464, bmw, 6 Series, 2017, Automatic, 23954, 38550, Petrol, 36.7, 6.41, 3, 23400, 39780
19465, merc, GLS Class, 2017, Automatic, 17000, 27359, Diesel, 37.2, 6.32, 3, 39900, 67830
19467, toyota, Avensis, 2016, Manual, 40149, 64613, Diesel, 67.3, 3.5, 1.6, 7899, 13428.3
19468, toyota, Prius, 2019, Automatic, 7194, 11578, Hybrid, 64.2, 3.66, 1.8, 23490, 39933
19469, bmw, M4, 2019, Semi-Auto, 1501, 2416, Petrol, 34, 6.92, 3, 49995, 84991.5
19470, ford, Grand C-MAX, 2019, Manual, 6375, 10260, Petrol, 47.9, 4.91, 1, 14199, 24138.3
19473, vw, Amarok, 2018, Automatic, 45325, 72943, Diesel, 36.2, 6.5, 3, 25490, 43333
19474, merc, GL Class, 2014, Automatic, 24809, 39926, Petrol, 42.8, 5.5, 2, 17499, 29748.3
19476, merc, V Class, 2017, Automatic, 7833, 12606, Diesel, 45.6, 5.16, 2.2, 35699, 60688.3
19477, merc, S Class, 2019, Semi-Auto, 2384, 3837, Diesel, 52.3, 4.5, 3, 54399, 92478.3
19478, ford, Fusion, 2010, Manual, 77000, 123919, Diesel, 62.8, 3.75, 1.4, 2395, 4071.5
19479, ford, Puma, 2019, Manual, 2000, 3219, Petrol, 50.4, 4.67, 1, 24000, 40800
19480, merc, GLS Class, 2017, Automatic, 26452, 42570, Diesel, 37.2, 6.32, 3, 38343, 65183.1
19481, bmw, X4, 2019, Semi-Auto, 4832, 7776, Diesel, 42.8, 5.5, 2, 35694, 60679.8
19482, merc, V Class, 2019, Semi-Auto, 3999, 6436, Diesel, 36.7, 6.41, 2, 47995, 81591.5
19485, vw, Scirocco, 2015, Automatic, 40022, 64409, Diesel, 57.6, 4.08, 2, 14450, 24565
19488, audi, A7, 2014, Automatic, 42709, 68733, Diesel, 47.9, 4.91, 3, 16800, 28560
19489, bmw, Z4, 2020, Semi-Auto, 10, 16, Petrol, 38.7, 6.08, 2, 33490, 56933
19492, bmw, M5, 2019, Automatic, 3700, 5955, Petrol, 24.1, 9.76, 4.4, 69995, 118991.5
19494, vw, Shuttle, 2019, Manual, 3615, 5818, Diesel, 38.2, 6.16, 2, 20480, 34816
19495, ford, Galaxy, 2017, Semi-Auto, 28613, 46048, Diesel, 52.3, 4.5, 2, 19840, 33728
19496, vw, Caddy, 2012, Manual, 26142, 42071, Diesel, 48.7, 4.83, 1.6, 9995, 16991.5
19498, vw, Beetle, 2014, Manual, 44000, 70811, Petrol, 47.9, 4.91, 1.2, 7995, 13591.5
19504, audi, SQ5, 2017, Automatic, 13000, 20921, Petrol, 34, 6.92, 3, 38995, 66291.5
19507, vw, California, 2019, Automatic, 4653, 7488, Diesel, 33.2, 7.08, 2, 57991, 98584.7
19508, ford, KA, 2015, Manual, 39100, 62925, Petrol, 57.7, 4.08, 1.2, 5495, 9341.5
19511, ford, KA, 2014, Manual, 49195, 79171, Petrol, 57.7, 4.08, 1.2, 4490, 7633
19513, merc, GL Class, 2017, Manual, 22750, 36612, Diesel, 64.2, 3.66, 2.1, 17499, 29748.3
19514, bmw, M4, 2017, Automatic, 52911, 85152, Petrol, 34, 6.92, 3, 28590, 48603
19516, bmw, M5, 2016, Semi-Auto, 49689, 79966, Petrol, 28.5, 8.25, 4.4, 25999, 44198.3
19517, bmw, X4, 2020, Semi-Auto, 101, 163, Diesel, 37.2, 6.32, 3, 49481, 84117.7
19518, toyota, Avensis, 2017, Manual, 36245, 58331, Diesel, 67.3, 3.5, 1.6, 11695, 19881.5
19520, vw, Caravelle, 2019, Semi-Auto, 452, 727, Diesel, 33.6, 7, 2, 46990, 79883
19523, bmw, 7 Series, 2017, Automatic, 73348, 118042, Diesel, 54.3, 4.33, 3, 29995, 50991.5
19524, ford, Grand C-MAX, 2016, Automatic, 24087, 38764, Diesel, 58.9, 3.99, 1.5, 10249, 17423.3
19526, vw, Caddy Maxi Life, 2018, Automatic, 40604, 65346, Diesel, 56.5, 4.16, 2, 14991, 25484.7
19527, bmw, 8 Series, 2019, Semi-Auto, 3489, 5615, Diesel, 39.8, 5.91, 3, 55980, 95166
19528, ford, Grand C-MAX, 2014, Automatic, 43391, 69831, Diesel, 48.7, 4.83, 2, 9195, 15631.5
19530, merc, V Class, 2018, Manual, 39292, 63234, Diesel, 46.3, 5.08, 2.1, 19000, 32300
19531, ford, Mustang, 2017, Semi-Auto, 8470, 13631, Petrol, 23.5, 10.01, 5, 28000, 47600
19532, audi, S3, 2016, Semi-Auto, 34500, 55522, Petrol, 40.9, 5.75, 2, 19300, 32810
19535, merc, CLS Class, 2018, Automatic, 16568, 26664, Diesel, 48.7, 4.83, 2.9, 34390, 58463
19538, merc, CLS Class, 2017, Automatic, 72383, 116489, Diesel, 51.4, 4.58, 3, 20886, 35506.2
19540, merc, CLA Class, 2016, Automatic, 34612, 55702, Diesel, 67.3, 3.5, 2.1, 19748, 33571.6
19542, merc, CLS Class, 2014, Semi-Auto, 42980, 69169, Diesel, 54.3, 4.33, 2.1, 16990, 28883
19543, merc, CLS Class, 2017, Semi-Auto, 36402, 58583, Diesel, 51.4, 4.58, 3, 22698, 38586.6
19544, toyota, Prius, 2013, Automatic, 68057, 109527, Hybrid, 68.9, 3.41, 1.8, 14498, 24646.6
19545, bmw, i3, 2016, Automatic, 9990, 16077, Electric, 470.8, 0.5, 0, 18999, 32298.3
